,cas_rides_in,cas_rides_out,hour,station,sub_rides_in,sub_rides_out,weekday
18221,0,1,9,31022.0,2,4,0
18222,0,0,11,31030.0,3,1,4
18223,10,3,16,31201.0,51,22,0
18224,1,2,9,31621.0,3,1,6
18225,0,0,13,31309.0,0,2,2
18226,0,0,18,31301.0,3,5,3
18227,0,0,23,31615.0,3,3,1
18228,2,5,14,31611.0,12,9,6
18229,0,0,20,31602.0,27,31,3
18230,0,0,17,31405.0,2,1,3
18231,0,1,21,31013.0,0,2,4
18232,0,0,17,31024.0,7,12,3
18233,2,2,12,31106.0,7,6,3
18234,0,0,12,31801.0,0,1,6
18235,14,12,10,31235.0,1,1,5
18236,0,0,12,31706.0,0,1,2
18237,0,0,13,31036.0,0,2,2
18238,0,0,12,31608.0,7,3,4
18239,0,1,17,31006.0,4,1,0
18240,3,5,9,31014.0,6,3,6
18241,0,1,21,31233.0,4,7,3
18242,6,1,8,31623.0,10,4,6
18243,0,0,1,31256.0,0,2,5
18244,0,0,6,31240.0,2,1,0
18245,0,0,4,31232.0,0,1,3
18246,0,1,22,31209.0,0,5,6
18247,0,2,11,31028.0,0,1,2
18248,2,0,0,31265.0,6,3,5
18249,2,1,9,31227.0,21,3,0
18250,0,0,14,31606.0,5,6,2
18251,0,3,12,31016.0,1,1,4
18252,0,1,13,31048.0,1,3,4
18253,0,0,10,31117.0,1,5,0
18254,0,0,5,31229.0,1,1,6
18255,0,0,22,31014.0,3,3,2
18256,4,6,14,31201.0,17,33,3
18257,1,1,6,31237.0,1,4,1
18258,3,2,16,31250.0,4,21,0
18259,1,5,17,31618.0,19,16,2
18260,0,2,11,31030.0,2,5,6
18261,1,0,23,31014.0,2,2,3
18262,0,0,5,31511.0,0,1,1
18263,6,0,14,31214.0,16,19,1
18264,1,0,20,31011.0,3,4,0
18265,2,0,10,31045.0,0,1,5
18266,0,0,10,31632.0,2,3,1
18267,2,11,20,31246.0,6,8,6
18268,0,0,8,31109.0,3,34,0
18269,0,0,6,31231.0,10,6,2
18270,1,0,18,31406.0,3,3,6
18271,3,2,16,31113.0,8,11,5
18272,1,2,14,31234.0,11,7,3
18273,1,4,17,31633.0,2,7,0
18274,4,5,16,31215.0,10,15,3
18275,0,0,11,31626.0,1,7,4
18276,3,5,17,31041.0,1,1,6
18277,1,0,16,31622.0,14,11,2
18278,0,0,7,31100.0,23,5,0
18279,2,0,8,31047.0,2,7,4
18280,0,0,1,31024.0,4,1,6
18281,1,2,13,31607.0,16,13,6
18282,0,1,20,31206.0,1,4,3
18283,0,0,5,31203.0,1,4,3
18284,0,2,14,31619.0,9,9,1
18285,0,2,13,31226.0,3,4,0
18286,0,0,10,31021.0,1,1,1
18287,0,1,6,31108.0,1,7,3
18288,0,0,23,31042.0,1,3,4
18289,0,0,5,31101.0,2,3,2
18290,0,0,9,31400.0,8,7,2
18291,0,1,14,31103.0,1,10,0
18292,4,7,14,31108.0,17,28,5
18293,0,0,22,31608.0,4,5,5
18294,2,0,19,31025.0,1,1,6
18295,1,1,8,31509.0,1,28,2
18296,0,0,12,31046.0,2,2,2
18297,1,0,9,31220.0,16,3,3
18298,0,0,11,31023.0,1,2,4
18299,1,3,15,31602.0,6,7,4
18300,1,2,16,31208.0,6,27,0
18301,0,0,7,31017.0,13,2,1
18302,5,2,21,31263.0,5,5,5
18303,1,1,13,31205.0,10,11,0
18304,2,2,20,31611.0,15,11,3
18305,0,0,13,31117.0,1,4,3
18306,1,0,2,31205.0,0,2,1
18307,3,1,17,31603.0,30,18,4
18308,0,0,21,31022.0,0,5,4
18309,2,2,17,31015.0,19,25,3
18310,3,0,15,31621.0,5,11,1
18311,10,12,13,31236.0,16,5,5
18312,0,0,5,31005.0,0,5,4
18313,1,0,8,31305.0,5,4,5
18314,16,19,18,31231.0,3,7,6
18315,0,3,9,31023.0,4,2,6
18316,4,3,21,31240.0,1,2,3
18317,1,0,1,31241.0,2,2,2
18318,1,1,1,31109.0,4,2,4
18319,0,0,8,31630.0,0,1,6
18320,1,0,1,31235.0,0,2,5
18321,1,0,6,31235.0,4,1,0
18322,0,0,20,31630.0,3,5,6
18323,5,6,22,31200.0,7,22,6
18324,0,0,11,31037.0,0,3,2
18325,0,1,19,31401.0,12,5,1
18326,0,1,10,31119.0,1,2,3
18327,0,1,9,31108.0,8,21,0
18328,0,0,17,32014.0,0,1,2
18329,0,4,11,31612.0,13,21,5
18330,0,0,7,31268.0,4,15,2
18331,0,1,22,31021.0,0,1,2
18332,0,0,17,31634.0,1,1,6
18333,0,0,6,31262.0,6,1,1
18334,6,2,16,31257.0,24,23,0
18335,0,0,15,31512.0,1,2,6
18336,1,1,11,31039.0,2,2,6
18337,0,0,23,31017.0,1,3,3
18338,0,0,19,31500.0,5,1,1
18339,0,0,4,31707.0,0,1,2
18340,0,0,5,31503.0,0,1,3
18341,2,1,14,31223.0,6,3,1
18342,1,0,20,31002.0,3,1,0
18343,1,1,13,31103.0,9,23,5
18344,0,1,10,31102.0,12,21,5
18345,3,2,20,31233.0,4,2,6
18346,5,1,22,31204.0,4,4,5
18347,0,1,10,31603.0,3,8,0
18348,1,1,12,31001.0,1,3,6
18349,1,2,19,31631.0,12,11,2
18350,0,0,16,31224.0,8,16,3
18351,0,2,11,31619.0,6,10,4
18352,2,0,19,31103.0,19,28,4
18353,0,0,18,32000.0,0,1,6
18354,0,0,8,31038.0,4,3,4
18355,1,1,1,31017.0,0,7,6
18356,1,4,13,31612.0,14,18,6
18357,1,5,18,31236.0,3,11,4
18358,0,3,15,31107.0,18,10,5
18359,2,1,7,31300.0,2,2,5
18360,0,0,13,31513.0,0,1,3
18361,0,0,5,31210.0,1,1,3
18362,1,0,13,31107.0,5,6,0
18363,3,0,11,31244.0,11,6,2
18364,0,0,10,31030.0,1,2,1
18365,0,1,6,31117.0,1,7,3
18366,0,0,23,31051.0,0,1,4
18367,0,0,22,31617.0,3,1,5
18368,0,0,2,31239.0,2,3,6
18369,0,0,9,31227.0,30,9,3
18370,0,0,9,31025.0,1,2,0
18371,0,0,7,31034.0,2,1,4
18372,0,0,5,31205.0,2,1,0
18373,0,0,20,31047.0,1,1,5
18374,0,0,19,31024.0,6,8,0
18375,0,0,3,31033.0,0,1,6
18376,0,0,8,32026.0,0,1,6
18377,0,0,0,31505.0,3,1,5
18378,2,0,22,31204.0,4,2,0
18379,1,1,20,31628.0,9,5,3
18380,0,1,13,31108.0,11,9,3
18381,1,0,2,31230.0,0,1,1
18382,0,0,13,31801.0,1,1,5
18383,0,0,21,31031.0,3,2,4
18384,2,1,15,31628.0,6,8,1
18385,0,0,11,31306.0,0,7,1
18386,0,3,21,31613.0,6,20,0
18387,0,1,0,31019.0,1,1,4
18388,0,1,21,31255.0,7,3,3
18389,9,4,12,31271.0,2,5,1
18390,0,0,19,31310.0,6,1,4
18391,0,3,1,31242.0,0,1,5
18392,2,0,18,31102.0,28,19,4
18393,0,0,6,31611.0,0,2,6
18394,0,1,1,31256.0,3,1,6
18395,0,2,10,31108.0,7,9,3
18396,0,0,4,31203.0,1,4,5
18397,0,0,9,31117.0,1,8,0
18398,3,2,18,31621.0,2,5,6
18399,1,2,22,31268.0,11,6,4
18400,0,0,13,31051.0,2,2,4
18401,0,1,9,31104.0,4,15,2
18402,1,0,10,31208.0,5,5,6
18403,0,0,0,31622.0,2,1,4
18404,0,0,5,31407.0,0,2,0
18405,0,0,14,31119.0,3,2,3
18406,2,0,6,31255.0,8,1,1
18407,9,3,16,31232.0,17,20,0
18408,2,1,11,31016.0,0,2,6
18409,0,0,12,31805.0,0,1,5
18410,0,0,23,31024.0,1,1,3
18411,1,0,1,31621.0,0,1,6
18412,3,2,19,31603.0,21,28,1
18413,4,2,23,31203.0,12,14,5
18414,0,1,21,31042.0,1,2,2
18415,0,0,7,31041.0,0,2,3
18416,8,3,10,31624.0,11,4,4
18417,0,0,7,31625.0,3,14,4
18418,2,2,22,31213.0,0,3,5
18419,2,1,10,31307.0,5,5,6
18420,1,0,10,31610.0,4,4,0
18421,1,1,19,31616.0,33,21,2
18422,1,1,9,31602.0,8,10,1
18423,0,0,17,31063.0,1,2,6
18424,4,2,19,31108.0,15,12,4
18425,0,0,9,31632.0,0,2,4
18426,0,3,7,31114.0,1,14,0
18427,2,1,17,31042.0,2,4,1
18428,0,0,8,31029.0,1,4,4
18429,0,0,1,31014.0,3,2,6
18430,2,5,18,31624.0,31,58,2
18431,14,18,18,31247.0,6,7,4
18432,8,4,15,31114.0,9,17,5
18433,1,2,20,31216.0,2,12,3
18434,0,0,23,31622.0,8,2,5
18435,2,2,11,31253.0,7,5,2
18436,0,0,10,31039.0,1,3,1
18437,0,0,5,31107.0,0,3,2
18438,0,1,8,31307.0,2,23,3
18439,0,1,0,31258.0,0,1,3
18440,1,1,19,31269.0,6,9,2
18441,0,1,9,31202.0,10,8,3
18442,0,0,11,31069.0,0,1,4
18443,0,0,5,31230.0,1,1,0
18444,0,0,21,31619.0,17,5,3
18445,0,0,20,31052.0,0,1,5
18446,1,0,19,31017.0,1,8,0
18447,0,0,8,31632.0,1,16,4
18448,1,3,11,31100.0,8,2,0
18449,2,0,20,31227.0,0,10,4
18450,1,0,23,31611.0,4,7,2
18451,27,11,13,31219.0,3,2,3
18452,0,0,17,31501.0,1,2,4
18453,1,2,16,31303.0,8,10,5
18454,0,0,10,31507.0,2,3,2
18455,0,1,0,31207.0,1,1,5
18456,2,0,10,31270.0,3,4,5
18457,0,1,18,31004.0,3,1,1
18458,0,0,21,31606.0,8,4,0
18459,0,0,17,31033.0,3,3,0
18460,0,0,21,31262.0,1,5,3
18461,0,0,6,31627.0,6,3,1
18462,0,0,11,31119.0,0,1,3
18463,0,0,18,31041.0,3,1,4
18464,2,4,22,31222.0,1,1,6
18465,2,5,1,31249.0,0,1,6
18466,0,1,21,31509.0,5,2,1
18467,0,0,23,31022.0,3,3,4
18468,2,0,17,31045.0,1,1,5
18469,5,7,15,31240.0,2,2,0
18470,2,0,13,31005.0,1,1,4
18471,0,0,9,31113.0,2,13,2
18472,17,13,10,31231.0,9,3,6
18473,0,1,10,31206.0,6,1,0
18474,0,0,0,31629.0,1,1,4
18475,0,0,16,32007.0,0,2,4
18476,2,0,14,31108.0,12,7,3
18477,2,0,7,31250.0,22,2,4
18478,2,0,18,31006.0,5,1,3
18479,0,0,23,31035.0,3,1,3
18480,3,2,18,31268.0,31,11,2
18481,1,0,19,31610.0,23,13,1
18482,1,0,13,31404.0,2,1,3
18483,2,1,5,31613.0,2,1,3
18484,1,2,23,31002.0,1,1,5
18485,1,1,12,31060.0,1,1,6
18486,0,0,7,31048.0,1,2,3
18487,1,2,20,31251.0,3,2,6
18488,0,0,20,31034.0,3,4,0
18489,7,8,22,31222.0,3,1,5
18490,0,0,21,31029.0,1,1,2
18491,2,0,21,31312.0,6,5,0
18492,3,1,9,31613.0,13,24,1
18493,0,0,21,31009.0,0,1,6
18494,0,0,18,31003.0,3,5,2
18495,1,0,23,31619.0,5,2,0
18496,0,0,9,31625.0,6,10,4
18497,0,0,21,31023.0,1,1,3
18498,0,0,12,31115.0,3,4,0
18499,0,0,7,31107.0,3,38,0
18500,0,1,17,31037.0,7,19,1
18501,0,0,8,31020.0,4,7,4
18502,6,6,18,31623.0,78,105,2
18503,2,2,18,31254.0,11,14,4
18504,26,21,15,31217.0,3,3,5
18505,2,6,20,31225.0,10,8,3
18506,1,0,13,31503.0,7,7,3
18507,2,5,20,31110.0,18,14,4
18508,1,2,11,31262.0,8,4,2
18509,2,2,10,31048.0,1,8,1
18510,0,1,8,31300.0,10,16,3
18511,0,1,0,31235.0,0,1,3
18512,0,2,13,31308.0,2,2,4
18513,1,0,2,31221.0,0,3,6
18514,1,0,9,31209.0,4,1,3
18515,1,0,9,31028.0,1,1,0
18516,0,0,7,31016.0,2,4,4
18517,0,0,15,31044.0,1,1,2
18518,0,0,22,31308.0,1,2,2
18519,0,0,21,31626.0,9,1,3
18520,2,2,19,31014.0,11,6,0
18521,0,0,16,31054.0,0,1,2
18522,0,0,8,31631.0,1,19,4
18523,0,0,23,31604.0,6,3,2
18524,0,0,13,31210.0,0,1,3
18525,0,0,12,31406.0,0,4,6
18526,0,0,17,31052.0,3,1,3
18527,0,2,16,31308.0,2,5,5
18528,0,1,21,31401.0,12,12,1
18529,6,7,19,31609.0,3,4,6
18530,0,1,17,31026.0,2,1,0
18531,0,0,5,31508.0,0,1,0
18532,16,38,16,31243.0,11,8,6
18533,0,0,12,31266.0,7,3,1
18534,0,1,18,31626.0,29,9,3
18535,2,5,11,31110.0,14,7,3
18536,2,0,18,31048.0,3,3,4
18537,0,0,22,31260.0,3,4,1
18538,0,0,3,31708.0,0,1,4
18539,1,0,7,31628.0,8,16,1
18540,0,0,21,31500.0,9,2,1
18541,0,1,14,31506.0,6,3,2
18542,0,0,10,31300.0,1,1,0
18543,0,0,15,31119.0,1,2,3
18544,0,0,7,31708.0,2,4,3
18545,15,15,15,31249.0,5,4,0
18546,11,11,10,31222.0,5,1,6
18547,12,5,10,31217.0,3,1,0
18548,1,0,0,31604.0,3,3,4
18549,0,0,16,31606.0,8,3,3
18550,0,0,8,31302.0,0,1,6
18551,1,0,18,31015.0,6,14,3
18552,0,0,18,31251.0,17,34,2
18553,0,1,20,31103.0,16,19,1
18554,0,0,7,31027.0,0,1,3
18555,0,0,19,32005.0,1,1,2
18556,2,4,15,31229.0,31,10,4
18557,0,0,6,31225.0,0,2,2
18558,0,0,17,31806.0,0,1,5
18559,0,0,21,31030.0,3,1,6
18560,3,1,11,31607.0,11,11,6
18561,4,1,9,31618.0,15,19,4
18562,0,0,21,31030.0,7,3,3
18563,1,0,3,31623.0,1,3,6
18564,0,0,17,31028.0,2,3,1
18565,1,1,8,31003.0,2,1,4
18566,0,5,18,31257.0,37,42,4
18567,1,2,10,31103.0,3,7,0
18568,1,3,15,31224.0,5,7,5
18569,2,0,11,31271.0,2,1,2
18570,0,0,0,31107.0,5,2,0
18571,0,0,0,31244.0,5,1,3
18572,0,1,13,31301.0,1,3,4
18573,0,0,8,31601.0,7,2,2
18574,0,0,12,31402.0,1,1,2
18575,0,0,21,31707.0,0,1,6
18576,1,1,15,31066.0,0,1,6
18577,0,0,9,31702.0,0,1,6
18578,0,2,1,31104.0,2,3,2
18579,0,2,8,31622.0,1,61,4
18580,0,1,11,31506.0,1,4,3
18581,5,4,13,31203.0,11,9,0
18582,1,0,2,31218.0,0,1,5
18583,1,5,13,31201.0,29,25,3
18584,1,0,17,31043.0,5,5,3
18585,0,0,23,31119.0,2,1,1
18586,4,1,10,31312.0,15,3,5
18587,4,4,19,31602.0,26,25,6
18588,0,0,3,31013.0,0,1,5
18589,0,0,6,32008.0,0,1,1
18590,0,0,19,31617.0,5,3,3
18591,0,0,13,31019.0,2,4,1
18592,0,0,17,31019.0,2,4,0
18593,5,4,16,31234.0,16,15,6
18594,0,1,22,31253.0,2,1,1
18595,1,1,10,31252.0,11,6,4
18596,1,1,1,31239.0,0,2,6
18597,3,1,10,31100.0,7,1,2
18598,1,2,15,31110.0,10,4,3
18599,1,1,17,31063.0,3,1,5
18600,1,2,23,31212.0,2,4,6
18601,0,0,18,31403.0,3,1,1
18602,0,0,6,31504.0,2,2,4
18603,0,0,0,31227.0,0,3,3
18604,0,0,12,31406.0,0,2,4
18605,1,0,15,31239.0,9,18,2
18606,1,1,16,31615.0,17,1,3
18607,1,1,7,31232.0,15,5,4
18608,2,0,18,31020.0,5,4,3
18609,2,2,9,31254.0,16,9,4
18610,0,0,20,31405.0,0,1,5
18611,4,1,18,31242.0,9,16,2
18612,1,0,0,31102.0,17,13,5
18613,1,1,12,31309.0,1,2,5
18614,0,0,1,31204.0,1,1,2
18615,1,2,12,31046.0,1,2,6
18616,0,0,13,31059.0,0,1,5
18617,0,0,7,31034.0,2,1,3
18618,0,0,5,31245.0,2,4,2
18619,5,2,9,31236.0,13,4,0
18620,7,8,22,31240.0,3,2,5
18621,5,3,10,31312.0,8,2,6
18622,1,1,18,31000.0,5,1,2
18623,0,0,21,31037.0,4,2,3
18624,0,0,7,31121.0,1,2,0
18625,0,0,17,31023.0,4,3,1
18626,0,1,7,31002.0,3,3,4
18627,38,24,15,31215.0,16,15,5
18628,0,4,13,31613.0,18,23,3
18629,1,2,11,31272.0,1,3,2
18630,0,0,10,31066.0,0,3,1
18631,3,1,10,31312.0,6,5,4
18632,3,5,19,31214.0,33,26,6
18633,0,0,8,31608.0,5,13,2
18634,2,0,2,31203.0,5,6,6
18635,1,0,20,31244.0,8,9,0
18636,0,0,11,31040.0,0,1,4
18637,1,1,8,31613.0,47,35,4
18638,0,0,11,31501.0,2,2,3
18639,1,3,14,31614.0,12,14,5
18640,0,4,10,31305.0,6,6,5
18641,0,1,12,31504.0,0,1,2
18642,10,6,8,31258.0,3,6,5
18643,0,1,19,31624.0,23,33,3
18644,0,0,21,31513.0,0,1,0
18645,1,0,17,31012.0,0,8,0
18646,0,0,6,31617.0,0,4,4
18647,10,12,16,31261.0,1,2,6
18648,5,5,21,31238.0,2,3,5
18649,3,2,22,31246.0,4,6,1
18650,0,0,12,31402.0,0,2,0
18651,0,0,17,31045.0,3,5,4
18652,2,0,21,31608.0,2,4,4
18653,0,0,7,31634.0,6,2,1
18654,0,0,7,31305.0,0,1,6
18655,0,0,12,31705.0,0,1,5
18656,0,0,10,31051.0,1,1,2
18657,0,1,10,31305.0,4,9,0
18658,0,1,23,31205.0,1,2,6
18659,1,0,19,31400.0,10,6,6
18660,0,0,19,31207.0,9,6,3
18661,0,0,0,31204.0,1,1,3
18662,25,23,15,31248.0,5,10,2
18663,1,0,14,31013.0,1,2,3
18664,0,1,7,31241.0,30,20,4
18665,2,0,18,31029.0,8,3,3
18666,14,6,9,31247.0,3,2,4
18667,0,0,4,31628.0,0,1,4
18668,1,1,18,31233.0,17,27,2
18669,0,2,14,31012.0,1,1,1
18670,0,0,12,31049.0,3,3,6
18671,0,2,13,31050.0,0,2,5
18672,0,0,7,31021.0,0,5,3
18673,0,0,5,31258.0,0,1,2
18674,14,17,22,31249.0,1,4,5
18675,6,1,10,31271.0,4,2,6
18676,1,0,17,31626.0,20,3,0
18677,1,0,2,31607.0,1,1,6
18678,0,0,8,31053.0,0,3,5
18679,1,0,17,31115.0,3,6,6
18680,7,4,17,31014.0,30,29,1
18681,0,0,23,31603.0,3,1,3
18682,0,0,4,31503.0,1,2,4
18683,2,0,21,31606.0,6,6,5
18684,0,6,11,31239.0,11,16,0
18685,0,0,22,31229.0,31,16,1
18686,0,1,13,31604.0,15,10,3
18687,0,0,5,31029.0,0,1,3
18688,1,4,13,31401.0,9,5,5
18689,0,0,6,31070.0,0,2,3
18690,0,2,10,31307.0,2,7,4
18691,0,2,19,31207.0,3,3,6
18692,0,0,14,31026.0,1,1,1
18693,1,0,17,31508.0,6,3,6
18694,0,0,7,31047.0,1,6,4
18695,0,0,21,31634.0,0,1,0
18696,0,0,16,31053.0,0,3,5
18697,2,0,22,31265.0,8,9,2
18698,2,0,16,31113.0,6,13,6
18699,0,0,8,31604.0,30,32,4
18700,2,0,18,31236.0,12,15,3
18701,0,1,13,31214.0,14,22,0
18702,0,0,7,31246.0,10,4,1
18703,1,0,23,31505.0,1,4,4
18704,2,4,14,31607.0,8,10,5
18705,1,2,23,31011.0,0,1,0
18706,2,2,22,31103.0,7,13,3
18707,2,1,8,31014.0,45,20,2
18708,1,1,18,31024.0,6,16,1
18709,0,2,8,31251.0,3,3,5
18710,1,0,21,31506.0,12,6,0
18711,0,0,11,32007.0,1,1,4
18712,4,3,16,31252.0,5,7,6
18713,2,0,22,31239.0,1,9,1
18714,0,0,20,31617.0,1,2,6
18715,2,1,19,31100.0,3,13,2
18716,0,1,17,31508.0,7,3,3
18717,10,8,16,31620.0,10,13,5
18718,0,0,1,31267.0,1,1,3
18719,0,0,5,31015.0,2,1,5
18720,1,2,17,31009.0,2,1,5
18721,0,0,23,31230.0,1,3,6
18722,0,0,13,31025.0,1,3,4
18723,6,2,19,31214.0,57,35,3
18724,0,0,0,31213.0,1,3,3
18725,0,1,17,31610.0,24,15,0
18726,3,5,15,31257.0,16,16,2
18727,0,0,9,31505.0,3,2,5
18728,0,1,6,31300.0,1,3,1
18729,1,3,11,31221.0,13,4,6
18730,5,1,9,31232.0,13,14,4
18731,0,0,1,31303.0,0,1,4
18732,0,0,12,31500.0,1,2,0
18733,6,2,18,31604.0,11,11,5
18734,3,1,13,31253.0,7,3,6
18735,1,0,14,31021.0,1,3,1
18736,0,0,20,31065.0,0,1,2
18737,8,5,17,31620.0,9,6,5
18738,20,21,19,31247.0,8,8,2
18739,0,0,20,31311.0,1,2,6
18740,0,0,20,31036.0,2,2,0
18741,0,3,8,31227.0,63,10,3
18742,18,22,22,31258.0,7,4,5
18743,0,3,6,31630.0,0,1,2
18744,0,2,2,31614.0,3,7,6
18745,0,0,16,31022.0,3,5,3
18746,3,1,17,31104.0,28,26,6
18747,7,3,13,31216.0,8,3,6
18748,1,1,11,31506.0,6,22,6
18749,0,1,2,31228.0,3,3,5
18750,1,0,23,31610.0,4,3,3
18751,2,0,11,31244.0,4,7,0
18752,1,0,22,31222.0,1,3,1
18753,0,0,7,31630.0,0,2,5
18754,0,0,12,31511.0,0,1,6
18755,0,0,6,31047.0,0,1,3
18756,3,1,23,31101.0,22,12,4
18757,0,0,22,31008.0,3,2,4
18758,0,1,22,31237.0,4,6,0
18759,0,2,19,31226.0,2,1,2
18760,1,1,20,31233.0,8,14,0
18761,0,0,7,31052.0,0,4,4
18762,1,0,13,31401.0,7,1,1
18763,0,0,14,31504.0,2,2,4
18764,1,0,22,31017.0,2,1,6
18765,0,2,18,31245.0,25,17,3
18766,0,0,6,31229.0,9,23,0
18767,0,0,22,31302.0,3,1,6
18768,5,1,17,31211.0,4,2,2
18769,0,0,7,31237.0,10,10,1
18770,0,0,12,31226.0,2,3,3
18771,0,2,7,31301.0,5,1,3
18772,0,0,8,31017.0,22,6,2
18773,0,0,18,31017.0,7,16,1
18774,5,4,8,31240.0,2,1,5
18775,0,0,14,32021.0,0,1,5
18776,0,0,21,31305.0,2,8,3
18777,0,0,6,31618.0,1,9,4
18778,2,0,15,31251.0,11,7,5
18779,2,0,1,31266.0,6,3,6
18780,1,4,16,31629.0,5,7,5
18781,3,1,17,31214.0,63,45,3
18782,0,1,10,31306.0,1,5,0
18783,2,3,17,31016.0,2,2,5
18784,0,1,23,31223.0,4,2,6
18785,0,0,13,31018.0,0,2,4
18786,4,5,19,31225.0,13,15,3
18787,2,0,21,31400.0,13,8,0
18788,2,0,17,31603.0,39,36,0
18789,0,2,15,31266.0,6,5,2
18790,10,14,11,31230.0,16,8,6
18791,1,0,18,31269.0,4,6,0
18792,0,0,6,31400.0,0,1,6
18793,1,0,20,31304.0,1,4,5
18794,4,0,23,31214.0,27,14,3
18795,8,7,18,31613.0,30,26,5
18796,86,88,13,31258.0,23,11,6
18797,0,0,14,31030.0,0,1,1
18798,1,1,13,31036.0,2,1,5
18799,0,0,17,31631.0,7,8,5
18800,0,0,20,31302.0,3,4,6
18801,0,0,12,31401.0,2,3,3
18802,0,0,8,31220.0,45,7,3
18803,1,0,22,31267.0,4,3,5
18804,0,0,17,31629.0,16,6,0
18805,1,0,16,31031.0,2,2,3
18806,1,1,21,31002.0,1,1,3
18807,0,1,18,31301.0,4,5,4
18808,0,0,11,31253.0,9,3,0
18809,2,0,22,31215.0,1,6,1
18810,1,0,7,31621.0,0,2,5
18811,0,0,6,31052.0,0,1,3
18812,18,26,14,31228.0,20,23,5
18813,0,0,8,31633.0,7,1,3
18814,0,0,0,31312.0,0,1,3
18815,1,0,22,31019.0,3,1,4
18816,1,2,19,31113.0,12,13,6
18817,0,0,5,31400.0,0,2,4
18818,5,6,19,31219.0,2,9,2
18819,0,0,8,32011.0,0,1,0
18820,0,1,15,31402.0,0,2,4
18821,0,0,16,31120.0,1,1,0
18822,0,0,20,31021.0,3,6,2
18823,0,0,21,31629.0,5,4,0
18824,0,0,7,31013.0,2,1,1
18825,1,1,22,31263.0,2,6,2
18826,17,32,18,31258.0,18,12,3
18827,10,10,16,31613.0,28,37,6
18828,0,1,22,31628.0,10,6,1
18829,0,0,0,31300.0,3,1,5
18830,2,0,7,31260.0,16,1,1
18831,10,7,12,31219.0,10,5,3
18832,0,1,11,31115.0,3,1,1
18833,1,0,23,31105.0,11,5,1
18834,0,0,0,31603.0,2,1,2
18835,4,0,8,31024.0,11,8,2
18836,1,3,18,31010.0,13,2,1
18837,1,0,8,31233.0,2,1,5
18838,0,0,18,31111.0,18,10,6
18839,0,2,21,31312.0,1,5,3
18840,0,1,16,31304.0,1,7,4
18841,1,1,12,31603.0,12,13,4
18842,102,85,15,31258.0,25,13,5
18843,0,0,17,31801.0,1,1,1
18844,2,2,20,31618.0,11,8,6
18845,0,0,17,31064.0,0,1,4
18846,1,1,14,31606.0,5,4,0
18847,3,2,19,31103.0,16,28,2
18848,0,0,6,31234.0,3,2,3
18849,0,0,9,31052.0,0,1,0
18850,0,0,10,31008.0,0,4,2
18851,0,0,17,31027.0,0,3,5
18852,0,1,13,31011.0,5,2,4
18853,1,0,6,31604.0,5,10,4
18854,0,1,7,31268.0,2,6,4
18855,0,1,11,31207.0,0,4,6
18856,1,2,18,31260.0,5,17,0
18857,0,0,14,31800.0,0,1,4
18858,10,13,15,31218.0,3,10,6
18859,0,1,23,31217.0,0,1,3
18860,23,27,13,31235.0,7,5,6
18861,0,0,0,31002.0,0,1,5
18862,0,0,11,31617.0,2,2,0
18863,0,0,14,31039.0,1,2,1
18864,0,0,21,31117.0,10,12,2
18865,1,0,13,31031.0,2,6,5
18866,0,0,5,31604.0,0,2,5
18867,0,0,2,31265.0,9,1,6
18868,0,0,5,31265.0,0,5,2
18869,0,0,20,31025.0,1,2,0
18870,0,1,8,31213.0,61,40,3
18871,2,6,10,31244.0,10,9,6
18872,2,0,16,31040.0,0,6,3
18873,2,3,12,31101.0,11,13,0
18874,1,1,2,31214.0,7,11,5
18875,10,6,16,31225.0,11,8,0
18876,0,0,4,31508.0,1,1,4
18877,1,1,12,31604.0,13,12,1
18878,0,1,18,31308.0,2,3,4
18879,0,0,11,31266.0,4,5,0
18880,5,5,22,31200.0,10,38,1
18881,0,0,10,31102.0,1,1,1
18882,1,2,14,31221.0,11,15,5
18883,0,0,8,31626.0,0,22,3
18884,0,0,22,31026.0,0,1,4
18885,2,5,19,31106.0,12,10,6
18886,0,1,19,31204.0,10,6,2
18887,2,1,20,31238.0,1,16,0
18888,0,0,21,31500.0,2,1,6
18889,0,0,21,31067.0,0,1,5
18890,1,1,16,31111.0,6,14,0
18891,5,1,22,31238.0,0,11,2
18892,0,1,18,31267.0,20,25,3
18893,0,2,21,31219.0,2,1,4
18894,1,1,14,31505.0,8,5,6
18895,0,0,22,31621.0,0,2,1
18896,1,0,13,31036.0,1,2,3
18897,0,0,23,31264.0,2,3,1
18898,25,14,16,31238.0,8,6,5
18899,0,2,20,31107.0,15,10,6
18900,1,3,12,31204.0,4,10,3
18901,0,0,11,31106.0,3,5,1
18902,0,1,8,31035.0,1,10,2
18903,0,1,12,31604.0,10,13,2
18904,0,1,9,31622.0,2,12,3
18905,0,0,13,31006.0,2,1,1
18906,0,0,18,31118.0,1,1,6
18907,1,2,6,31623.0,37,31,4
18908,0,0,12,31803.0,0,2,0
18909,0,2,19,31509.0,15,5,0
18910,0,0,22,31300.0,2,3,5
18911,14,10,15,31233.0,13,13,5
18912,1,1,6,31248.0,2,2,5
18913,1,3,14,31609.0,3,2,0
18914,0,0,1,31312.0,1,2,6
18915,1,0,23,31619.0,8,4,1
18916,1,0,6,31243.0,6,5,3
18917,0,0,6,31801.0,1,1,0
