,cas_rides_in,cas_rides_out,hour,station,sub_rides_in,sub_rides_out,weekday
15624,8,12,12,96,48,57,3
15625,7,2,07,115,28,30,0
15626,1,0,05,67,27,5,3
15627,35,28,13,24,25,26,4
15628,1,0,19,122,4,4,5
15629,0,1,03,95,1,4,6
15630,0,0,00,119,0,1,4
15631,16,19,21,78,36,25,4
15632,156,124,17,53,169,125,5
15633,25,34,20,42,23,47,0
15634,4,2,10,34,4,3,6
15635,2,1,01,99,1,2,2
15636,8,7,08,102,141,113,1
15637,1,4,07,90,2,4,6
15638,3,5,18,140,25,12,1
15639,2,1,07,51,1,2,5
15640,8,13,17,30,79,108,2
15641,0,0,09,101,4,2,0
15642,37,0,07,65,53,8,2
15643,1,1,16,144,3,3,0
15644,6,4,08,137,37,84,0
15645,5,5,17,141,25,3,3
15646,0,0,04,27,0,3,3
15647,12,3,11,14,51,39,0
15648,5,4,17,141,37,7,0
15649,0,0,17,125,0,1,4
15650,0,3,07,107,0,2,1
15651,15,12,21,84,12,22,0
15652,108,131,17,52,74,91,6
15653,6,3,02,43,4,8,5
15654,14,4,19,5,12,35,6
15655,26,20,12,48,106,110,0
15656,8,7,00,46,5,10,1
15657,5,2,22,14,11,13,6
15658,3,10,12,29,20,21,3
15659,8,12,13,132,35,43,4
15660,1,0,13,144,7,6,2
15661,9,24,22,47,40,23,2
15662,14,20,19,4,81,48,4
15663,0,0,03,126,1,1,0
15664,26,27,17,21,139,213,4
15665,0,0,11,117,1,1,3
15666,66,56,11,33,71,120,5
15667,2,14,00,43,10,9,6
15668,5,0,11,83,5,10,1
15669,0,0,14,106,2,1,1
15670,14,9,12,133,22,28,4
15671,1,1,22,112,8,11,3
15672,8,0,05,18,38,11,2
15673,3,1,00,131,7,5,1
15674,19,20,10,43,61,39,1
15675,1,0,01,102,8,6,4
15676,28,23,17,49,134,113,3
15677,7,6,23,80,10,18,6
15678,1,2,23,87,13,7,2
15679,33,50,21,103,28,51,5
15680,3,13,00,22,8,18,3
15681,63,84,17,22,843,991,0
15682,0,0,05,11,13,1,6
15683,0,3,06,39,15,86,1
15684,0,0,02,142,1,1,5
15685,1,4,08,19,13,37,5
15686,41,40,13,49,22,29,6
15687,1,1,15,51,16,13,1
15688,0,0,04,75,2,1,3
15689,0,0,22,122,0,1,0
15690,44,16,08,67,381,66,4
15691,2,2,01,114,4,4,1
15692,22,23,22,68,74,72,2
15693,2,1,05,6,6,16,2
15694,1,1,17,142,12,7,4
15695,5,3,20,127,9,10,5
15696,24,39,17,24,69,247,0
15697,4,6,07,40,84,326,3
15698,9,5,16,92,3,22,0
15699,11,11,00,64,6,6,6
15700,5,4,11,135,9,33,0
15701,17,17,11,94,15,20,0
15702,2,4,22,39,19,10,0
15703,15,15,16,29,11,15,6
15704,16,11,08,128,23,19,6
15705,76,88,18,52,64,95,6
15706,2,3,09,25,18,104,2
15707,24,30,15,43,66,75,2
15708,3,0,23,59,4,4,6
15709,17,34,13,76,60,56,3
15710,4,6,09,139,86,47,4
15711,63,68,13,74,79,87,2
15712,2,2,23,50,12,19,2
15713,55,31,18,45,119,74,4
15714,48,37,22,75,95,69,5
15715,0,0,19,119,1,6,3
15716,3,4,13,27,14,18,0
15717,18,20,21,68,87,127,1
15718,4,1,18,93,9,9,5
15719,16,8,19,8,36,12,0
15720,13,14,01,22,17,13,6
15721,110,103,12,54,63,54,5
15722,7,4,23,110,5,2,4
15723,0,2,08,118,0,1,5
15724,8,2,07,12,61,50,1
15725,1,6,08,95,7,25,5
15726,1,5,16,142,15,10,2
15727,1,1,10,51,11,14,2
15728,5,5,11,62,16,27,1
15729,0,3,14,83,5,8,2
15730,4,4,20,3,12,10,6
15731,22,15,14,6,64,56,3
15732,0,0,05,45,0,10,0
15733,1,9,06,53,13,60,4
15734,18,24,15,65,13,16,4
15735,2,0,17,121,3,2,6
15736,4,10,11,30,19,30,4
15737,8,9,15,102,45,97,4
15738,2,2,20,14,17,45,1
15739,2,0,17,100,2,5,6
15740,37,14,00,41,14,12,5
15741,82,59,13,72,47,45,5
15742,9,4,21,19,47,45,2
15743,3,2,00,73,1,8,1
15744,56,53,12,32,62,68,6
15745,6,4,22,31,5,23,1
15746,5,8,09,45,45,83,0
15747,30,14,16,32,104,116,1
15748,1,3,05,45,2,4,5
15749,16,31,19,40,104,89,3
15750,11,12,15,88,51,36,3
15751,1,4,06,25,8,113,3
15752,5,27,08,111,77,727,3
15753,9,3,08,15,23,19,4
15754,1,0,12,83,12,14,5
15755,25,32,16,19,48,48,5
15756,20,24,15,78,39,37,6
15757,7,15,18,130,26,59,4
15758,0,1,03,113,2,2,1
15759,9,9,11,133,22,30,1
15760,0,0,09,34,10,7,1
15761,4,2,14,62,16,21,2
15762,13,13,17,141,6,13,5
15763,9,4,18,86,88,42,2
15764,4,14,20,59,23,23,4
15765,9,6,10,3,36,21,3
15766,69,102,15,58,47,70,0
15767,1,2,01,80,5,12,0
15768,23,24,09,113,71,130,3
15769,5,2,00,133,16,11,6
15770,0,13,15,11,33,95,4
15771,10,18,19,12,11,13,5
15772,23,20,18,73,46,69,0
15773,3,6,14,142,8,3,5
15774,28,12,08,74,25,11,6
15775,52,45,12,139,45,40,6
15776,27,1,07,64,450,68,2
15777,2,2,16,77,10,7,1
15778,10,10,03,33,9,15,5
15779,15,22,13,32,73,74,2
15780,12,4,10,133,22,49,3
15781,29,31,21,46,32,30,6
15782,4,3,15,51,21,15,3
15783,2,0,23,79,22,6,1
15784,10,2,02,25,9,3,5
15785,13,16,21,9,36,60,2
15786,0,0,06,26,11,68,0
15787,29,38,10,75,59,71,4
15788,0,0,02,20,1,3,3
15789,19,23,15,16,120,78,0
15790,10,15,11,112,60,76,0
15791,18,16,10,59,63,22,5
15792,17,6,09,44,3,8,6
15793,7,2,11,83,12,5,6
15794,46,24,21,113,59,56,4
15795,0,4,09,135,22,94,1
15796,5,9,14,133,22,21,2
15797,26,31,17,49,137,131,1
15798,4,4,04,36,2,1,5
15799,57,26,18,45,146,98,2
15800,19,23,19,32,75,61,1
15801,33,18,13,81,63,80,1
15802,6,20,16,11,22,151,3
15803,3,5,15,101,4,9,3
15804,1,11,08,77,3,75,2
15805,9,3,07,68,57,58,0
15806,1,0,05,74,7,8,3
15807,14,10,13,3,32,40,4
15808,11,8,19,115,8,16,5
15809,3,3,21,138,23,3,3
15810,3,2,06,76,7,16,2
15811,11,18,13,134,20,15,5
15812,6,5,15,141,8,6,4
15813,3,7,17,62,7,8,5
15814,23,26,20,33,92,106,0
15815,6,7,10,27,7,27,6
15816,5,15,22,73,19,25,4
15817,6,29,08,111,82,772,1
15818,2,7,09,93,9,5,5
15819,7,5,14,57,45,53,1
15820,9,12,07,58,14,19,5
15821,1,5,01,8,7,6,4
15822,0,1,08,144,2,47,0
15823,36,40,14,70,40,57,4
15824,6,21,12,91,77,92,4
15825,30,32,11,21,50,60,0
15826,8,12,17,132,33,102,0
15827,4,6,09,135,11,23,6
15828,149,104,14,52,100,89,5
15829,21,14,18,17,78,65,3
15830,0,0,04,127,0,2,2
15831,0,1,20,119,0,3,3
15832,6,11,02,16,8,10,5
15833,17,9,12,49,57,51,2
15834,1,0,01,22,0,3,2
15835,73,83,17,58,175,103,0
15836,5,3,22,5,18,9,6
15837,13,15,12,4,53,41,3
15838,6,8,07,47,42,162,0
15839,26,9,22,54,15,19,2
15840,18,24,22,88,55,32,5
15841,1,3,01,71,6,1,3
15842,55,58,14,33,84,82,0
15843,62,103,11,22,67,49,5
15844,19,6,20,78,43,21,0
15845,2,5,10,134,11,16,6
15846,1,0,04,72,0,2,4
15847,5,7,19,29,12,9,6
15848,0,1,05,103,3,9,2
15849,2,5,07,87,5,20,5
15850,6,10,11,57,32,48,2
15851,0,0,10,34,5,4,1
15852,1,8,23,73,3,14,6
15853,2,2,07,110,7,2,5
15854,18,17,16,14,20,43,5
15855,7,6,12,62,16,14,4
15856,4,0,21,110,5,1,5
15857,1,1,00,31,2,1,3
15858,11,2,16,86,66,27,4
15859,17,27,21,58,52,49,1
15860,2,3,21,48,7,11,0
15861,57,70,12,128,83,78,5
15862,0,0,02,7,0,1,2
15863,6,7,08,4,25,29,5
15864,7,15,19,112,25,75,4
15865,0,1,06,111,5,91,2
15866,2,2,06,47,0,8,5
15867,9,10,09,131,14,77,3
15868,0,0,09,108,0,3,4
15869,20,35,18,48,68,320,3
15870,2,0,23,15,6,2,6
15871,17,23,22,75,94,95,2
15872,8,13,14,132,42,48,0
15873,21,29,19,90,21,28,6
15874,0,0,20,100,3,8,5
15875,46,22,10,44,25,16,0
15876,6,1,11,104,3,8,4
15877,0,0,07,143,0,15,0
15878,0,0,00,119,1,1,6
15879,4,2,06,74,9,1,6
15880,37,43,18,50,40,39,6
15881,1,1,22,62,4,5,0
15882,70,59,16,22,54,98,6
15883,0,6,11,66,4,16,2
15884,13,19,09,98,35,97,2
15885,10,6,01,39,10,4,5
15886,2,10,11,8,5,20,1
15887,9,14,23,44,8,5,6
15888,70,34,13,53,107,104,3
15889,24,21,19,70,39,97,3
15890,1,0,06,138,2,14,1
15891,0,3,23,11,3,8,2
15892,4,1,04,55,1,1,3
15893,1,0,04,46,0,1,3
15894,10,11,13,18,33,13,0
15895,12,8,21,95,50,28,1
15896,63,54,18,84,52,57,5
15897,0,0,12,121,0,1,4
15898,6,1,23,87,18,12,4
15899,7,10,08,111,17,10,5
15900,3,0,07,7,184,16,1
15901,1,3,06,8,3,22,2
15902,1,2,16,135,37,23,2
15903,0,7,10,8,5,12,2
15904,20,29,11,55,55,59,1
15905,16,9,08,31,201,55,4
15906,47,28,18,45,146,71,3
15907,27,45,20,58,31,38,6
15908,0,0,05,34,0,2,0
15909,1,1,10,126,3,11,3
15910,3,0,20,51,33,11,2
15911,2,3,22,127,7,8,4
15912,9,14,11,5,52,26,4
15913,0,1,03,52,0,5,3
15914,79,83,15,128,64,79,5
15915,2,3,20,7,2,22,1
15916,1,1,23,122,0,1,3
15917,2,5,20,130,5,11,6
15918,6,0,02,87,12,4,6
15919,3,5,16,121,4,2,6
15920,259,115,12,74,150,75,5
15921,0,2,00,66,6,5,1
15922,37,31,12,25,59,69,6
15923,18,17,15,129,16,8,3
15924,14,6,15,79,46,27,2
15925,1,6,16,63,26,13,1
15926,2,2,05,36,6,7,5
15927,14,14,19,39,157,82,2
15928,34,28,19,33,162,114,3
15929,0,1,03,10,1,1,4
15930,13,21,15,65,10,10,3
15931,15,2,07,67,224,28,2
15932,6,2,21,127,8,11,6
15933,0,0,22,123,0,1,3
15934,5,7,09,134,8,25,5
15935,1,0,19,100,13,13,0
15936,39,59,12,90,46,45,5
15937,0,0,00,134,1,1,0
15938,192,226,16,42,60,65,5
15939,35,44,15,65,4,11,6
15940,64,67,11,33,71,74,6
15941,1,8,09,25,20,128,1
15942,35,40,14,55,55,66,2
15943,4,1,19,101,0,3,3
15944,8,12,08,71,6,14,5
15945,21,16,18,95,114,71,2
15946,4,5,10,63,10,32,0
15947,1,0,06,81,59,11,4
15948,3,2,21,126,24,4,2
15949,7,1,01,41,9,4,0
15950,1,0,09,104,3,15,3
15951,27,30,11,98,37,43,1
15952,3,5,14,144,4,2,3
15953,14,15,19,5,24,37,5
15954,127,110,13,20,57,41,5
15955,1,5,19,110,1,3,6
15956,21,17,08,65,15,1,6
15957,48,57,17,76,82,72,5
15958,1,5,07,89,19,22,2
15959,2,0,02,114,1,2,1
15960,15,35,16,68,156,106,1
15961,6,0,08,29,78,9,1
15962,40,23,09,74,124,80,4
15963,33,23,12,44,43,38,1
15964,8,4,21,39,34,19,6
15965,62,63,15,36,113,101,3
15966,5,2,07,5,16,14,4
15967,8,18,21,6,76,53,2
15968,2,2,06,17,4,13,0
15969,9,26,08,114,87,737,3
15970,0,0,02,29,2,2,3
15971,45,72,15,47,58,42,0
15972,5,0,23,110,10,2,0
15973,1,5,20,64,20,32,4
15974,30,29,09,21,50,14,6
15975,16,11,21,128,39,111,3
15976,0,0,21,122,4,2,4
15977,2,10,09,126,1,33,1
15978,38,41,17,10,114,174,1
15979,2,0,04,45,4,3,5
15980,33,26,18,50,105,140,2
15981,23,16,19,41,87,59,1
15982,4,4,15,122,2,3,0
15983,11,7,07,33,74,63,3
15984,24,23,16,50,97,165,3
15985,18,13,07,103,169,42,2
15986,1,0,07,93,3,10,0
15987,25,32,13,10,61,74,4
15988,9,2,19,104,3,8,5
15989,1,3,00,112,2,3,4
15990,23,37,18,16,72,84,6
15991,47,12,17,39,77,58,5
15992,4,10,08,57,29,190,1
15993,9,8,20,94,28,21,3
15994,3,5,22,112,4,9,4
15995,0,0,08,120,0,6,1
15996,17,13,09,84,19,9,5
15997,7,13,12,65,25,18,1
15998,9,14,14,48,75,77,1
15999,40,43,17,44,88,133,2
16000,1,0,09,104,6,14,0
16001,28,31,11,55,57,48,3
16002,0,5,08,135,23,120,1
16003,0,3,02,22,0,6,0
16004,3,4,14,79,39,29,4
16005,17,26,12,64,89,126,4
16006,0,0,03,129,0,2,4
16007,15,3,17,126,43,21,4
16008,15,20,14,63,13,38,5
16009,40,30,17,90,42,30,6
16010,8,4,23,138,13,7,4
16011,4,1,23,31,1,5,6
16012,16,10,12,10,71,60,2
16013,35,31,13,53,76,90,1
16014,13,23,15,18,20,28,4
16015,37,32,11,128,124,67,0
16016,5,3,12,15,5,7,3
16017,5,13,18,130,40,92,3
16018,1,4,07,32,63,67,0
16019,38,52,19,42,63,72,4
16020,0,0,03,64,0,1,0
16021,6,1,01,78,7,2,3
16022,17,7,17,7,36,113,4
16023,29,19,11,31,29,24,5
16024,9,7,20,69,47,25,0
16025,5,2,11,86,15,25,1
16026,9,6,23,30,16,16,2
16027,2,0,22,110,3,1,3
16028,3,0,19,34,4,4,6
16029,42,24,11,52,69,42,4
16030,21,18,11,48,94,97,2
16031,0,0,06,127,1,12,2
16032,0,2,01,84,3,3,4
16033,56,42,17,47,269,124,3
16034,5,2,23,66,17,5,6
16035,6,1,08,30,66,45,3
16036,0,0,04,46,0,3,0
16037,12,18,12,39,77,51,4
16038,14,6,21,25,31,20,5
16039,1,3,00,4,14,9,3
16040,19,7,16,95,63,38,4
16041,0,0,19,122,1,3,6
16042,30,16,17,95,125,86,0
16043,19,9,21,9,34,49,0
16044,2,4,12,143,7,12,5
16045,2,0,02,30,0,3,2
16046,12,22,19,80,44,83,6
16047,118,101,13,47,71,88,6
16048,2,7,20,12,26,16,4
16049,0,2,06,20,5,7,5
16050,51,26,16,53,217,103,2
16051,26,34,11,131,15,32,0
16052,8,6,22,89,9,12,6
16053,0,0,22,119,1,1,0
16054,21,7,18,39,201,111,3
16055,5,5,07,139,68,33,0
16056,19,42,22,47,33,18,6
16057,0,0,05,25,8,23,2
16058,5,1,08,30,35,53,0
16059,1,1,05,69,0,4,0
16060,5,13,07,94,42,200,3
16061,55,49,11,114,35,41,5
16062,4,5,23,5,14,13,3
16063,23,25,15,18,22,25,5
16064,3,3,22,115,8,4,5
16065,15,7,22,49,8,17,0
16066,9,3,16,15,10,12,6
16067,0,1,18,100,2,4,6
16068,122,128,18,42,41,55,6
16069,3,3,23,24,1,9,1
16070,21,6,01,46,25,12,5
16071,9,22,17,130,44,91,3
16072,0,0,05,107,0,3,4
16073,0,1,13,34,7,3,3
16074,25,16,09,58,33,87,4
16075,4,4,23,4,25,16,2
16076,19,22,18,31,64,53,4
16077,8,2,00,19,10,4,0
16078,73,69,16,58,89,77,4
16079,24,28,13,45,44,49,0
16080,3,6,21,86,24,32,1
16081,30,14,18,79,41,49,5
16082,173,147,12,36,136,99,5
16083,3,1,17,125,2,2,6
16084,1,4,08,96,22,24,5
16085,7,5,07,30,54,32,1
16086,0,3,06,3,10,9,2
16087,0,0,16,144,8,7,2
16088,2,0,14,15,15,4,0
16089,6,15,11,12,47,31,1
16090,0,0,11,101,5,1,1
16091,61,31,08,22,758,602,4
16092,24,15,20,45,39,38,6
16093,44,39,14,52,66,65,3
16094,0,0,05,59,4,10,0
16095,46,57,20,74,103,147,2
16096,40,20,16,49,63,91,0
16097,2,0,03,75,2,2,3
16098,32,19,12,81,80,68,0
16099,15,5,02,78,12,8,6
16100,54,44,16,114,25,25,6
16101,15,24,11,76,48,57,3
16102,3,3,08,51,2,3,6
16103,2,5,00,91,6,11,1
16104,33,39,12,18,16,19,6
16105,23,16,15,70,39,47,2
16106,41,47,16,54,92,103,1
16107,2,1,05,59,0,2,5
16108,25,42,19,46,160,90,2
16109,15,6,19,26,88,54,3
16110,0,1,23,144,4,2,0
16111,111,116,15,74,121,109,3
16112,2,3,06,131,3,15,0
16113,2,2,01,14,1,8,0
16114,20,7,10,44,32,11,4
16115,20,21,19,91,83,122,0
16116,21,11,18,66,77,18,3
16117,35,53,12,65,13,5,5
16118,132,126,16,33,153,114,5
16119,4,3,15,120,0,1,6
16120,0,0,03,3,0,2,1
16121,2,7,21,18,22,10,3
16122,15,19,09,16,109,173,1
16123,5,8,14,12,39,22,2
16124,34,32,14,81,67,61,3
16125,0,0,10,123,0,1,6
16126,6,17,07,29,33,43,2
16127,14,19,00,75,32,55,4
16128,10,4,15,63,22,6,0
16129,14,7,09,99,145,94,3
16130,6,4,10,127,9,23,0
16131,11,5,15,25,55,53,4
16132,17,27,18,91,97,201,0
16133,9,18,13,29,13,7,5
16134,7,12,08,88,8,24,6
16135,3,2,06,43,157,47,1
16136,2,3,07,86,44,43,2
16137,2,3,02,75,3,5,1
16138,2,3,16,83,10,9,1
16139,30,66,19,67,187,317,2
16140,5,11,19,133,37,36,3
16141,2,1,12,51,17,19,1
16142,5,4,10,130,50,43,3
16143,31,29,15,45,81,84,3
16144,0,0,11,145,2,1,5
16145,2,3,17,117,2,35,1
16146,12,0,07,14,167,9,4
16147,9,9,21,31,11,22,2
16148,3,6,06,40,17,103,0
16149,5,0,06,110,11,1,3
16150,0,2,08,107,3,15,3
16151,12,16,08,9,120,78,0
16152,8,8,13,110,4,1,4
16153,0,1,02,6,2,2,3
16154,0,1,07,83,2,3,6
16155,84,98,16,70,38,46,5
16156,8,14,23,75,38,51,1
16157,4,7,09,30,10,21,6
16158,23,29,11,69,43,49,6
16159,14,9,21,99,33,30,4
16160,3,3,00,126,4,10,5
16161,1,0,05,115,2,2,1
16162,10,17,17,3,69,156,1
16163,9,14,18,59,59,110,2
16164,27,38,19,54,74,113,1
16165,0,1,06,141,4,8,4
16166,1,4,04,68,3,6,4
16167,2,7,09,110,13,14,1
16168,1,1,07,86,26,45,0
16169,6,2,23,4,11,11,6
16170,1,0,07,139,8,9,6
16171,3,2,15,119,1,4,5
16172,45,37,17,16,80,94,5
16173,1,1,06,126,1,1,6
16174,24,29,20,55,70,90,0
16175,12,16,10,9,25,23,6
16176,1,8,01,70,0,8,2
16177,29,11,08,65,70,3,1
16178,56,30,09,67,117,72,5
16179,15,23,12,72,103,87,1
16180,34,16,14,75,63,59,1
16181,0,0,07,44,7,6,5
16182,3,4,17,51,35,40,2
16183,2,2,01,25,4,1,4
16184,3,3,18,117,0,2,6
16185,12,14,11,32,80,62,3
16186,2,0,02,29,0,2,0
16187,0,0,04,126,1,3,3
16188,8,13,19,138,20,21,6
16189,1,0,05,139,3,2,6
16190,27,8,08,84,203,28,4
16191,70,50,17,81,45,31,6
16192,4,3,02,14,3,2,5
16193,10,6,12,3,28,28,2
16194,6,7,13,14,61,63,1
16195,3,12,10,79,11,35,3
16196,0,2,11,77,4,11,4
16197,1,1,01,17,9,1,2
16198,46,57,17,55,166,162,0
16199,3,6,22,43,2,9,6
16200,36,39,12,54,85,67,3
16201,16,11,18,137,102,58,3
16202,4,7,07,57,23,115,0
16203,2,7,13,86,25,18,4
16204,39,70,22,74,56,71,5
16205,3,13,17,14,32,182,4
16206,30,36,15,99,38,88,0
16207,3,0,04,96,1,2,6
16208,37,61,11,4,59,53,5
16209,0,0,20,92,0,3,0
16210,11,23,18,73,38,73,3
16211,13,12,22,20,22,30,4
16212,6,1,22,87,23,13,3
16213,0,0,20,142,11,14,0
16214,17,13,10,52,80,72,1
16215,41,48,17,20,301,151,3
16216,9,8,19,116,10,11,4
16217,8,13,23,42,8,14,0
16218,1,1,04,33,13,1,0
16219,61,27,12,44,53,42,4
16220,4,2,05,49,3,2,5
16221,6,11,10,110,13,6,5
16222,41,46,16,68,173,108,4
16223,1,0,18,118,10,1,1
16224,1,0,10,124,0,1,1
16225,30,14,09,128,255,98,1
16226,1,1,10,143,5,6,1
16227,30,29,19,20,77,55,3
16228,9,9,12,102,45,39,2
16229,7,10,10,78,16,37,0
16230,49,33,15,22,259,134,1
16231,6,6,21,137,23,34,2
16232,7,20,16,14,47,178,2
16233,6,0,17,107,11,2,0
16234,4,10,22,80,14,36,6
16235,44,48,18,46,205,136,3
16236,7,6,22,89,13,28,2
16237,0,0,03,36,1,1,0
16238,9,7,19,137,55,61,1
16239,22,15,19,95,43,29,6
16240,32,19,20,90,26,29,5
16241,1,17,07,69,20,115,3
16242,0,0,11,123,1,1,5
16243,15,7,00,49,10,8,5
16244,1,3,00,101,0,1,6
16245,16,24,15,27,33,27,5
16246,1,1,20,142,8,8,1
16247,4,0,22,72,10,18,0
16248,5,4,06,36,4,5,6
16249,16,16,18,19,37,36,6
16250,0,0,09,124,3,2,2
16251,0,2,13,122,1,2,2
16252,23,20,21,40,24,15,5
16253,41,40,15,52,68,70,2
16254,6,6,23,30,10,5,6
16255,20,19,13,43,77,81,3
16256,18,21,12,131,24,26,4
16257,14,42,18,16,121,208,4
16258,4,5,00,42,5,10,0
16259,6,17,17,92,1,13,0
16260,0,0,15,144,2,6,0
16261,111,84,13,36,92,105,0
16262,0,0,21,105,8,3,1
16263,46,57,18,70,41,40,5
16264,36,42,01,113,52,31,6
16265,5,4,23,69,9,10,4
16266,5,3,08,89,7,5,5
16267,1,10,07,17,33,65,1
16268,1,0,06,26,11,65,2
16269,0,0,16,105,3,1,2
16270,26,16,10,22,138,112,2
16271,6,6,11,5,44,21,1
16272,1,8,15,126,19,12,4
16273,17,15,08,9,81,52,4
16274,4,11,08,96,44,112,4
16275,66,50,20,36,42,48,6
16276,4,3,13,127,3,25,2
16277,3,2,15,141,6,5,3
16278,20,17,10,131,7,45,3
16279,36,29,20,49,23,30,5
16280,8,6,11,59,40,28,4
16281,20,12,15,139,50,29,4
16282,20,13,20,21,73,72,1
16283,7,5,19,140,2,13,5
16284,4,1,20,144,5,11,4
16285,4,1,11,121,0,2,2
16286,4,0,00,84,0,3,1
16287,0,0,06,93,3,3,1
16288,0,3,09,134,2,35,3
16289,22,31,15,81,65,94,2
16290,15,25,11,131,24,34,4
16291,13,30,19,49,64,47,2
16292,61,56,18,42,117,215,1
16293,191,183,17,67,200,256,5
16294,0,0,18,123,0,2,4
16295,9,0,10,115,32,17,0
16296,26,15,13,65,13,10,0
16297,0,0,08,119,4,2,0
16298,6,2,23,22,9,31,0
16299,47,45,12,72,46,46,5
16300,0,5,23,25,7,4,0
16301,9,14,15,115,34,19,6
16302,6,8,11,96,31,40,1
16303,8,5,18,86,82,36,1
16304,12,1,14,5,28,39,2
16305,7,16,14,88,43,49,3
16306,6,3,07,73,39,23,3
16307,1,1,06,127,6,5,4
16308,13,14,10,40,46,36,3
16309,7,2,09,26,65,116,3
16310,15,18,15,16,180,76,4
16311,18,16,13,131,47,27,4
16312,58,81,18,36,203,309,0
16313,55,80,13,6,78,106,5
16314,21,4,19,19,36,21,6
16315,7,9,08,111,11,5,6
16316,2,2,06,32,35,25,1
16317,11,10,07,47,49,200,2
16318,11,15,13,110,3,7,6
16319,0,0,16,106,4,1,1
16320,62,55,19,74,134,148,2
16321,1,4,13,77,4,9,2
16322,27,52,12,58,62,32,1
16323,27,27,21,21,29,29,6
16324,48,36,15,22,269,112,3
16325,1,1,13,134,6,10,0
16326,0,0,07,119,2,2,4
16327,12,17,21,20,29,42,2
16328,2,6,06,39,37,70,0
16329,0,4,06,87,8,17,3
16330,25,23,10,46,37,48,4
16331,16,22,08,16,290,464,0
16332,0,0,00,29,3,6,4
16333,1,3,07,72,6,4,6
16334,14,10,16,93,5,32,5
16335,3,4,23,66,9,3,1
16336,5,4,15,71,22,5,4
16337,1,2,09,7,4,3,6
16338,3,2,11,124,1,4,6
16339,9,25,00,103,21,24,5
16340,41,39,17,20,251,164,1
16341,1,1,00,65,0,4,4
16342,1,1,05,40,11,19,2
16343,0,0,06,132,6,6,4
16344,0,3,10,77,5,17,3
16345,47,38,16,44,25,75,3
16346,0,2,20,144,5,7,6
16347,1,15,22,133,12,6,6
16348,6,4,12,132,33,36,3
16349,0,0,05,111,0,3,3
16350,77,84,13,36,129,111,4
16351,20,16,19,86,10,9,5
16352,2,8,03,81,3,1,6
16353,0,1,03,16,0,2,3
16354,33,33,17,25,72,52,5
16355,5,0,22,140,11,3,1
16356,0,0,02,47,5,2,1
16357,27,35,10,6,18,54,6
16358,28,20,22,98,23,8,4
16359,44,8,08,74,163,79,1
16360,0,0,09,122,1,6,5
16361,7,11,12,95,43,64,1
16362,3,3,14,66,18,8,1
16363,0,0,21,120,0,1,6
16364,59,80,17,58,212,136,2
16365,4,13,09,111,30,161,0
16366,10,20,11,41,25,36,3
16367,1,0,06,76,9,21,0
16368,16,12,10,129,4,16,4
16369,4,5,02,36,3,5,0
16370,55,44,14,33,85,77,4
16371,50,100,11,42,83,50,0
16372,16,19,14,94,36,26,0
16373,60,52,14,81,96,44,5
16374,4,9,23,6,29,19,3
16375,1,4,11,136,8,12,6
16376,0,0,05,84,3,2,4
16377,20,19,19,41,70,28,6
16378,5,7,13,7,29,30,1
16379,1,0,15,136,4,8,1
16380,59,85,15,47,78,55,4
16381,0,0,22,34,1,3,6
16382,27,24,12,33,87,115,3
16383,15,11,13,130,48,37,4
16384,10,3,07,50,257,58,0
16385,0,0,05,128,2,1,3
16386,5,10,13,89,24,35,4
16387,22,10,19,88,109,62,4
16388,2,3,01,96,10,7,3
16389,21,12,17,57,156,99,4
16390,0,0,11,123,0,2,3
16391,2,2,11,51,10,17,5
16392,2,0,20,107,3,2,0
16393,12,25,22,31,1,34,4
16394,3,0,12,143,1,5,4
16395,0,0,22,92,0,1,3
16396,16,19,19,39,55,52,6
16397,1,13,10,79,8,34,1
16398,10,4,11,132,39,39,3
16399,8,13,17,29,35,72,3
16400,11,4,08,29,85,10,3
16401,1,0,06,10,7,1,1
16402,35,46,12,21,63,74,4
16403,10,9,21,11,5,9,5
16404,0,0,00,122,2,1,3
16405,26,35,17,50,161,240,0
16406,2,1,09,83,9,11,1
16407,0,3,12,101,1,2,0
16408,1,0,05,103,1,2,6
16409,31,23,19,49,63,33,3
16410,5,1,21,27,15,9,0
16411,0,2,06,68,8,5,6
16412,16,8,19,66,24,15,6
16413,12,25,08,9,120,89,2
16414,4,2,07,44,76,19,2
16415,8,16,16,7,29,111,2
16416,1,1,10,136,36,14,2
16417,0,2,22,119,0,1,5
16418,0,4,04,133,2,1,4
16419,0,1,04,17,1,2,1
16420,7,2,22,96,60,19,2
16421,11,10,19,130,36,55,1
16422,28,39,14,111,43,21,0
16423,73,95,20,67,104,151,5
16424,1,2,07,76,58,110,3
16425,24,21,11,96,39,54,5
16426,5,4,06,42,50,14,4
16427,1,0,06,111,0,2,6
16428,3,1,20,135,45,22,1
16429,10,20,11,88,29,55,0
16430,15,14,22,67,59,110,0
16431,0,0,22,51,9,4,3
16432,6,7,18,107,4,5,6
16433,36,21,11,103,74,55,2
16434,6,20,09,69,24,73,2
16435,0,1,05,134,0,2,3
16436,17,37,17,112,107,432,3
16437,5,1,23,63,8,4,3
16438,0,13,01,117,1,4,6
16439,13,17,13,16,74,66,3
16440,2,13,09,57,38,78,4
16441,1,4,23,22,18,29,2
16442,23,21,18,9,71,78,4
16443,6,7,00,17,18,12,5
16444,20,25,19,90,40,47,4
